location,latitude,longitude,station_id,observation_time,county,town,timestamp,Weather,VisibilityDescription,SunshineDuration,Now_Precipitation,WindDirection,WindSpeed,AirTemperature,RelativeHumidity,AirPressure,UVIndex,Max10MinAverage_WindSpeed,GustInfo_PeakGustSpeed
國一N077K,24.885,121.0889,CAD020,2026-02-24T16:10:00+08:00,新竹縣,湖口鄉,2026-02-24 16:26:27.844129,陰,-99,-99,0.0,250.0,0.9,21.5,83,-99,-99,2.2,4.4
國一S082K,24.87667,121.0467,CAD030,2026-02-24T16:10:00+08:00,新竹縣,湖口鄉,2026-02-24 16:26:27.844132,陰,-99,-99,0.0,20.0,0.4,21.6,79,-99,-99,1.2,2.1
國一S088K,24.84444,121.0214,CAD040,2026-02-24T16:10:00+08:00,新竹縣,竹北市,2026-02-24 16:26:27.844135,陰,21-30,-99,0.0,80.0,0.6,23.1,81,-99,-99,1.2,3.1
國一N094K,24.79778,121.0089,CAD050,2026-02-24T16:10:00+08:00,新竹市,東區,2026-02-24 16:26:27.844139,陰,-99,-99,0.0,350.0,1.2,23.1,74,-99,-99,1.3,2.6
國一S098K,24.76056,120.9911,CAD060,2026-02-24T16:10:00+08:00,新竹縣,寶山鄉,2026-02-24 16:26:27.844142,陰,-99,-99,0.0,330.0,0.6,22.5,84,-99,-99,1.3,1.8
國一S262K,23.512333,120.403038,CAL020,2026-02-24T16:10:00+08:00,嘉義縣,民雄鄉,2026-02-24 16:26:27.844145,陰,7-10,-99,0.0,340.0,4.8,22.8,90,-99,-99,6.5,8.6
國一N268K,23.460833,120.375833,CAL030,2026-02-24T16:10:00+08:00,嘉義縣,水上鄉,2026-02-24 16:26:27.844149,陰,-99,-99,0.0,340.0,2.2,23.6,88,-99,-99,5.7,8.4
國一N273K,23.416666,120.355,CAL040,2026-02-24T16:10:00+08:00,嘉義縣,水上鄉,2026-02-24 16:26:27.844152,陰,-99,-99,0.0,350.0,5.0,24.1,87,-99,-99,5.5,8.1
國一N288K,23.30609,120.290033,CAN010,2026-02-24T16:10:00+08:00,臺南市,新營區,2026-02-24 16:26:27.844156,多雲,>30,-99,0.0,350.0,2.4,25.2,74,-99,-99,3.7,7.9
國一S306K,23.152831,120.230558,CAN020,2026-02-24T16:10:00+08:00,臺南市,麻豆區,2026-02-24 16:26:27.844159,多雲,7-10,-99,0.0,310.0,3.7,24.1,76,-99,-99,4.4,6.7
國一N323K,23.011789,120.249453,CAN040,2026-02-24T16:10:00+08:00,臺南市,永康區,2026-02-24 16:26:27.844162,陰,-99,-99,0.0,310.0,2.6,25.8,80,-99,-99,2.7,5.0
國一S342K,22.845555,120.295,CAP010,2026-02-24T16:10:00+08:00,高雄市,路竹區,2026-02-24 16:26:27.844166,陰,-99,-99,0.0,290.0,2.6,25.8,82,-99,-99,3.2,5.4
國一S346K,22.812222,120.314166,CAP020,2026-02-24T16:10:00+08:00,高雄市,岡山區,2026-02-24 16:26:27.844169,陰,-99,-99,0.0,260.0,1.0,26.3,79,-99,-99,1.3,3.5
國一N351K,22.765833,120.328888,CAP030,2026-02-24T16:10:00+08:00,高雄市,橋頭區,2026-02-24 16:26:27.844173,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
國一N361K,22.680555,120.328611,CAP040,2026-02-24T16:10:00+08:00,高雄市,仁武區,2026-02-24 16:26:27.844176,陰,7-10,-99,0.0,280.0,3.2,25.6,83,-99,-99,4.2,6.2
國三N279K,23.596111,120.523333,CAL050,2026-02-24T16:10:00+08:00,嘉義縣,大林鎮,2026-02-24 16:26:27.844179,陰,16-20,-99,0.0,10.0,3.0,23.5,83,-99,-99,4.0,6.8
國三N295K,23.468598,120.499369,CAL070,2026-02-24T16:10:00+08:00,嘉義市,東區,2026-02-24 16:26:27.844183,陰,7-10,-99,0.0,350.0,3.4,23.8,83,-99,-99,3.7,7.3
國三S290K,23.504106,120.490742,CAM900,2026-02-24T16:10:00+08:00,嘉義縣,竹崎鄉,2026-02-24 16:26:27.844186,陰,7-10,-99,0.0,360.0,5.0,24.0,83,-99,-99,5.3,8.3
國一S336K,22.894167,120.271178,CAV270,2026-02-24T16:10:00+08:00,高雄市,路竹區,2026-02-24 16:26:27.844189,陰,>30,-99,0.0,270.0,2.0,26.2,74,-99,-99,3.0,4.5
國一N315K,23.0835,120.251897,CAN150,2026-02-24T16:10:00+08:00,臺南市,新市區,2026-02-24 16:26:27.844193,多雲,11-15,-99,0.0,330.0,4.0,25.2,80,-99,-99,4.4,6.3
國三S378K,22.825958,120.415519,CAV280,2026-02-24T16:10:00+08:00,高雄市,田寮區,2026-02-24 16:26:27.844196,陰,7-10,-99,0.0,330.0,3.2,26.0,79,-99,-99,3.2,5.5
國三N303K,23.411969,120.452447,CAL080,2026-02-24T16:10:00+08:00,嘉義縣,中埔鄉,2026-02-24 16:26:27.844199,陰,7-10,-99,0.0,330.0,1.7,24.1,85,-99,-99,3.5,7.9
國三S311K,23.346388,120.438888,CAN060,2026-02-24T16:10:00+08:00,臺南市,白河區,2026-02-24 16:26:27.844203,陰,11-15,-99,0.0,350.0,4.0,24.6,74,-99,-99,5.2,7.7
國三S329K,23.212777,120.355833,CAN070,2026-02-24T16:10:00+08:00,臺南市,官田區,2026-02-24 16:26:27.844206,多雲,21-30,-99,0.0,290.0,5.9,24.7,83,-99,-99,6.5,9.3
國三N336K,23.154722,120.345,CAN080,2026-02-24T16:10:00+08:00,臺南市,官田區,2026-02-24 16:26:27.844209,多雲,-99,-99,0.0,300.0,5.2,25.3,84,-99,-99,5.0,7.4
國三S342K,23.106694,120.327528,CAN090,2026-02-24T16:10:00+08:00,臺南市,善化區,2026-02-24 16:26:27.844213,多雲有霾,7-10,-99,0.0,310.0,4.0,25.5,73,-99,-99,4.3,7.0
國三S366K,22.9077,120.3513,CAN100,2026-02-24T16:10:00+08:00,臺南市,關廟區,2026-02-24 16:26:27.844216,陰,16-20,-99,0.0,300.0,1.3,25.8,69,-99,-99,1.8,4.3
國三S385K,22.767777,120.444444,CAP060,2026-02-24T16:10:00+08:00,高雄市,大樹區,2026-02-24 16:26:27.844219,陰有霾,7-10,-99,0.0,280.0,1.5,26.7,71,-99,-99,2.7,5.2
國三S415K,22.568,120.528,CAQ020,2026-02-24T16:10:00+08:00,屏東縣,竹田鄉,2026-02-24 16:26:27.844223,陰,>30,-99,0.0,250.0,4.0,27.2,62,-99,-99,3.9,6.0
國三N425K,22.480277,120.531666,CAQ010,2026-02-24T16:10:00+08:00,屏東縣,南州鄉,2026-02-24 16:26:27.844226,陰,-99,-99,0.0,230.0,3.2,27.5,70,-99,-99,4.5,7.5
西濱S241K,23.623426,120.172646,CAJ040,2026-02-24T16:10:00+08:00,雲林縣,口湖鄉,2026-02-24 16:26:27.844229,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
西濱S267K,23.41613,120.162872,CAL100,2026-02-24T16:10:00+08:00,嘉義縣,東石鄉,2026-02-24 16:26:27.844233,陰,>30,-99,0.0,350.0,5.3,23.3,79,-99,-99,6.2,7.8
西濱S023K,25.11649,121.27551,CAC050,2026-02-24T16:10:00+08:00,桃園市,蘆竹區,2026-02-24 16:26:27.844236,陰,21-30,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
西濱S032K,25.091966,121.192505,CAC060,2026-02-24T16:10:00+08:00,桃園市,大園區,2026-02-24 16:26:27.844240,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
西濱N066K,24.8956,120.9649,CAD100,2026-02-24T16:10:00+08:00,新竹縣,新豐鄉,2026-02-24 16:26:27.844243,陰,7-10,-99,0.0,280.0,0.7,22.1,86,-99,-99,0.9,1.4
西濱S082K,24.751724,120.905028,CAD110,2026-02-24T16:10:00+08:00,新竹市,香山區,2026-02-24 16:26:27.844247,陰,16-20,-99,0.0,30.0,0.8,21.9,89,-99,-99,1.4,2.6
西濱N107K,24.5958,120.7394,CAE100,2026-02-24T16:10:00+08:00,苗栗縣,後龍鎮,2026-02-24 16:26:27.844250,陰,16-20,-99,0.0,160.0,0.6,21.2,89,-99,-99,1.2,2.1
西濱S129K,24.4472,120.6428,CAE110,2026-02-24T16:10:00+08:00,苗栗縣,苑裡鎮,2026-02-24 16:26:27.844253,陰,21-30,-99,0.0,40.0,2.4,22.0,79,-99,-99,3.8,5.0
西濱N151K,24.275964,120.547681,CAF100,2026-02-24T16:10:00+08:00,臺中市,清水區,2026-02-24 16:26:27.844257,陰,16-20,-99,0.0,30.0,1.4,21.8,83,-99,-99,2.5,4.5
西濱S173K,24.1081,120.434576,CAG070,2026-02-24T16:10:00+08:00,彰化縣,鹿港鎮,2026-02-24 16:26:27.844260,陰,16-20,-99,0.0,30.0,3.2,22.0,83,-99,-99,4.8,6.4
西濱S189K,23.987857,120.369607,CAG080,2026-02-24T16:10:00+08:00,彰化縣,芳苑鄉,2026-02-24 16:26:27.844263,陰,16-20,-99,0.0,20.0,4.5,21.5,85,-99,-99,5.3,7.5
西濱N210K,23.843536,120.293236,CAG090,2026-02-24T16:10:00+08:00,彰化縣,大城鄉,2026-02-24 16:26:27.844267,陰,21-30,-99,0.0,30.0,4.5,21.6,86,-99,-99,7.0,8.9
西濱N222K,23.737734,120.256132,CAJ030,2026-02-24T16:10:00+08:00,雲林縣,麥寮鄉,2026-02-24 16:26:27.844271,陰,16-20,-99,0.0,10.0,5.1,21.7,84,-99,-99,6.3,8.4
西濱S257K,23.502278,120.171861,CAL090,2026-02-24T16:10:00+08:00,嘉義縣,東石鄉,2026-02-24 16:26:27.844274,陰,11-15,-99,0.0,10.0,2.5,23.6,79,-99,-99,3.2,6.4
西濱S280K,23.3052,120.14891,CAN110,2026-02-24T16:10:00+08:00,臺南市,北門區,2026-02-24 16:26:27.844277,陰,16-20,-99,0.0,350.0,5.8,23.1,81,-99,-99,6.2,8.1
西濱N304K,23.103439,120.086694,CAN120,2026-02-24T16:10:00+08:00,臺南市,七股區,2026-02-24 16:26:27.844281,陰,>30,-99,0.0,10.0,5.7,23.4,83,-99,-99,6.2,7.3
基隆,25.133314,121.740475,466940,2026-02-24T16:10:00+08:00,基隆市,仁愛區,2026-02-24 16:26:27.900095,陰有靄,7-10,0.7,0.0,40.0,1.6,20.9,86,1010.4,1,2.7,4.1
淡水,25.164889,121.448906,466900,2026-02-24T16:10:00+08:00,新北市,淡水區,2026-02-24 16:26:27.900127,陰有雨,7-10,0.3,-990.0,300.0,0.5,20.8,92,1011.8,1,0.8,1.8
新北,24.959207,121.525196,466881,2026-02-24T16:10:00+08:00,新北市,新店區,2026-02-24 16:26:27.900132,陰,21-30,0.4,-990.0,270.0,1.3,24.0,68,1010.8,0,1.9,3.4
陽明山,25.162078,121.544547,466930,2026-02-24T16:10:00+08:00,臺北市,北投區,2026-02-24 16:26:27.900136,陰,-99,0.4,0.0,0.0,0.0,18.4,92,945.3,1,1.7,2.8
鞍部,25.182586,121.529731,466910,2026-02-24T16:10:00+08:00,臺北市,北投區,2026-02-24 16:26:27.900140,陰有雨,16-20,0.3,-990.0,190.0,0.6,16.9,96,-99,1,2.2,2.9
新竹,24.828575,121.01445,467571,2026-02-24T16:10:00+08:00,新竹縣,竹北市,2026-02-24 16:26:27.900144,陰,>30,0.8,-990.0,0.0,0.2,23.2,73,1010.4,0,1.6,2.2
臺中,24.145736,120.684075,467490,2026-02-24T16:10:00+08:00,臺中市,北區,2026-02-24 16:26:27.900148,陰,16-20,1.9,-990.0,350.0,1.4,23.2,72,1003.8,0,2.4,5.3
梧棲,24.256003,120.523381,C0FA30,2026-02-24T16:10:00+08:00,臺中市,梧棲區,2026-02-24 16:26:27.900152,陰,-99,-99,0.0,360.0,1.8,21.6,89,-99,-99,4.0,6.4
澎湖,23.565503,119.563094,467350,2026-02-24T16:10:00+08:00,澎湖縣,馬公市,2026-02-24 16:26:27.900156,陰,21-30,2.5,0.0,20.0,2.6,22.9,82,1012.2,1,3.1,5.4
日月潭,23.881325,120.90805,467650,2026-02-24T16:10:00+08:00,南投縣,魚池鄉,2026-02-24 16:26:27.900160,陰有靄,7-10,3.3,0.0,270.0,0.8,19.5,83,-99,1,1.6,3.3
阿里山,23.508208,120.813242,467530,2026-02-24T16:10:00+08:00,嘉義縣,阿里山鄉,2026-02-24 16:26:27.900164,多雲,>30,2.6,0.0,320.0,0.7,11.4,89,-99,2,1.5,3.9
玉山,23.48718,120.95943,467550,2026-02-24T16:10:00+08:00,南投縣,信義鄉,2026-02-24 16:26:27.900168,多雲,-99,1.8,0.0,210.0,1.3,6.5,61,-99,2,3.5,10.4
嘉義,23.495925,120.432906,467480,2026-02-24T16:10:00+08:00,嘉義市,西區,2026-02-24 16:26:27.900172,陰,16-20,2.0,0.0,350.0,3.1,24.0,78,1010.0,1,-99,-99
臺南,22.99328,120.20492,467410,2026-02-24T16:10:00+08:00,臺南市,中西區,2026-02-24 16:26:27.900175,陰,11-15,1.7,0.0,330.0,3.3,25.8,68,1010.1,1,3.2,5.5
高雄,22.730432,120.312516,467441,2026-02-24T16:10:00+08:00,高雄市,楠梓區,2026-02-24 16:26:27.900179,陰,>30,2.3,0.0,290.0,2.3,26.6,71,1011.3,2,3.3,5.5
恆春,22.003897,120.746339,467590,2026-02-24T16:10:00+08:00,屏東縣,恆春鎮,2026-02-24 16:26:27.900183,晴,>30,2.7,-990.0,100.0,3.4,27.0,67,1009.5,3,4.1,9.1
宜蘭,24.763975,121.756528,467080,2026-02-24T16:10:00+08:00,宜蘭縣,宜蘭市,2026-02-24 16:26:27.900187,陰,>30,2.7,0.0,50.0,3.2,24.4,76,1012.8,1,3.9,6.2
花蓮,23.975128,121.613275,466990,2026-02-24T16:10:00+08:00,花蓮縣,花蓮市,2026-02-24 16:26:27.900191,陰,21-30,4.7,0.0,170.0,3.8,25.1,77,1010.8,2,4.9,6.9
成功,23.097486,121.373428,467610,2026-02-24T16:10:00+08:00,臺東縣,成功鎮,2026-02-24 16:26:27.900195,多雲,21-30,2.3,1.0,140.0,1.7,25.5,73,1008.2,2,2.0,3.8
臺東,22.752211,121.154586,467660,2026-02-24T16:10:00+08:00,臺東縣,臺東市,2026-02-24 16:26:27.900199,晴,>30,3.3,1.5,160.0,1.3,26.0,72,1011.5,3,1.6,3.1
大武,22.35572,120.90374,467540,2026-02-24T16:10:00+08:00,臺東縣,大武鄉,2026-02-24 16:26:27.900203,晴,-99,4.2,0.0,110.0,1.1,26.0,74,1011.7,3,1.7,2.8
蘭嶼,22.0369,121.55843,467620,2026-02-24T16:10:00+08:00,臺東縣,蘭嶼鄉,2026-02-24 16:26:27.900207,晴,>30,3.9,-990.0,160.0,1.2,24.4,79,976.3,2,4.4,7.0
彭佳嶼,25.627975,122.079744,466950,2026-02-24T16:10:00+08:00,基隆市,中正區,2026-02-24 16:26:27.900211,陰有靄,7-10,0.2,-990.0,310.0,3.7,19.3,94,1002.3,1,3.9,5.0
東吉島,23.25727,119.66762,467300,2026-02-24T16:10:00+08:00,澎湖縣,望安鄉,2026-02-24 16:26:27.900215,陰,21-30,2.9,0.0,30.0,5.3,23.1,82,1008.3,2,5.7,7.0
南沙島,10.370203,114.364286,469020,2026-02-24T16:10:00+08:00,高雄市,旗津區,2026-02-24 16:26:27.900219,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
東沙島,20.700856,116.73,468100,2026-02-24T16:10:00+08:00,高雄市,旗津區,2026-02-24 16:26:27.900223,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
永康,23.038386,120.2367,467420,2026-02-24T16:10:00+08:00,臺南市,永康區,2026-02-24 16:26:27.900227,多雲,-99,2.3,0.0,320.0,3.5,26.1,66,1011.6,1,3.6,6.4
金門(東),24.448431,118.451786,C2W030,2026-02-24T16:10:00+08:00,金門縣,金湖鎮,2026-02-24 16:26:27.900230,陰,-99,-99,17.0,130.0,1.3,16.1,97,-99,-99,1.8,3.4
臺北,25.037658,121.514853,466920,2026-02-24T16:10:00+08:00,臺北市,中正區,2026-02-24 16:26:27.900234,陰,>30,0.2,-990.0,310.0,0.5,24.9,63,1010.2,0,2.9,4.6
彰師大,24.081389,120.556667,A0G720,2026-02-24T16:10:00+08:00,彰化縣,彰化市,2026-02-24 16:26:27.900239,陰,-99,-99,0.0,320.0,1.3,22.6,82,-99,-99,2.5,5.9
合歡山,24.143186,121.284231,A0Z080,2026-02-24T16:10:00+08:00,花蓮縣,秀林鄉,2026-02-24 16:26:27.900242,陰,-99,-99,0.0,90.0,5.4,5.0,81,-99,-99,6.3,12.9
吉貝,23.740011,119.604189,A0W080,2026-02-24T16:10:00+08:00,澎湖縣,白沙鄉,2026-02-24 16:26:27.900247,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
金門,24.407306,118.289281,467110,2026-02-24T16:10:00+08:00,金門縣,金城鎮,2026-02-24 16:26:27.900251,陰有靄,1.2,0.0,12.0,140.0,1.6,16.8,98,1010.8,1,1.3,2.3
馬祖,26.169467,119.923158,467990,2026-02-24T16:10:00+08:00,連江縣,南竿鄉,2026-02-24 16:26:27.900255,陰有靄,3-6,0.1,1.5,190.0,1.8,15.7,98,1003.5,1,2.6,3.7
麥寮,23.798783,120.217717,A0K420,2026-02-24T16:10:00+08:00,雲林縣,麥寮鄉,2026-02-24 16:26:27.900259,陰,-99,-99,0.0,20.0,4.8,22.1,84,-99,-99,6.0,9.5
新屋,25.006725,121.047492,467050,2026-02-24T16:10:00+08:00,桃園市,新屋區,2026-02-24 16:26:27.900262,陰有靄,7-10,0.1,-990.0,300.0,1.8,21.5,89,1011.6,0,1.5,2.5
古坑(花卉中心),23.63353,120.55239,A2K570,2026-02-24T16:10:00+08:00,雲林縣,古坑鄉,2026-02-24 16:26:27.900266,陰,-99,-99,0.0,10.0,2.9,23.8,73,-99,-99,4.0,6.0
大安森林,25.02955,121.53628,CAAH60,2026-02-24T16:10:00+08:00,臺北市,大安區,2026-02-24 16:26:27.900270,陰,-99,-99,0.0,0.0,0.0,23.8,66,-99,-99,0.3,1.8
消防署訓練中心,23.82137,120.72293,CAHA00,2026-02-24T16:10:00+08:00,南投縣,竹山鎮,2026-02-24 16:26:27.900274,陰,-99,-99,0.0,330.0,1.3,23.2,74,-99,-99,2.4,5.7
田中,23.873803,120.581286,467270,2026-02-24T16:10:00+08:00,彰化縣,田中鎮,2026-02-24 16:26:27.900278,陰,>30,1.2,-990.0,350.0,2.6,23.4,72,1008.4,1,3.9,6.5
拉拉山,24.699317,121.427133,CAC040,2026-02-24T16:10:00+08:00,桃園市,復興區,2026-02-24 16:26:27.900282,陰,-99,-99,0.0,320.0,0.4,13.3,92,-99,-99,1.1,2.2
東引,26.358836,120.483631,CAW010,2026-02-24T16:10:00+08:00,連江縣,東引鄉,2026-02-24 16:26:27.900286,陰有靄,7-10,-99,1.0,190.0,1.0,14.7,94,-99,-99,1.7,2.7
高雄燈塔,22.614594,120.26468,CAP070,2026-02-24T16:10:00+08:00,高雄市,旗津區,2026-02-24 16:26:27.900290,陰,-99,-99,0.0,180.0,1.2,26.6,75,-99,-99,1.2,2.7
武陵,24.352825,121.308286,A0F010,2026-02-24T16:10:00+08:00,臺中市,和平區,2026-02-24 16:26:27.900293,陰,-99,-99,0.0,210.0,1.3,16.0,67,-99,-99,2.7,6.9
後龍,24.648563,120.831834,467280,2026-02-24T16:10:00+08:00,苗栗縣,造橋鄉,2026-02-24 16:26:27.900297,陰,11-15,0.3,-990.0,110.0,0.4,21.4,91,1009.7,0,1.7,2.7
古坑,23.633639,120.551889,467290,2026-02-24T16:10:00+08:00,雲林縣,古坑鄉,2026-02-24 16:26:27.900302,陰,-99,1.3,0.0,10.0,3.1,23.8,72,1002.8,1,4.6,6.8
中央大學,24.967652,121.185165,C2C410,2026-02-24T16:10:00+08:00,桃園市,中壢區,2026-02-24 16:26:27.900306,陰,-99,-99,0.0,350.0,0.4,22.8,75,-99,-99,1.0,1.7
文化大學,25.13605,121.53987,A0A460,2026-02-24T16:10:00+08:00,臺北市,士林區,2026-02-24 16:26:27.900309,陰,-99,-99,0.0,220.0,1.1,20.4,76,-99,-99,1.3,2.4
臺灣大學,25.014278,121.539416,A0A010,2026-02-24T16:10:00+08:00,臺北市,大安區,2026-02-24 16:26:27.900313,陰,-99,-99,0.0,60.0,0.4,24.3,63,-99,-99,-99,-99
班鳩分場,22.829528,121.077694,72S200,2026-02-24T16:10:00+08:00,臺東縣,卑南鄉,2026-02-24 16:26:27.900316,多雲,-99,-99,0.5,100.0,2.9,23.9,73,-99,-99,3.8,6.9
賓朗果園,22.813889,121.071278,72S590,2026-02-24T16:10:00+08:00,臺東縣,卑南鄉,2026-02-24 16:26:27.900320,多雲,-99,-99,0.0,20.0,0.5,23.6,-99,-99,-99,1.0,2.7
臺東茶改,22.907694,121.130139,82S580,2026-02-24T16:10:00+08:00,臺東縣,鹿野鄉,2026-02-24 16:26:27.900324,多雲,-99,-99,0.0,-99,-99,24.9,71,-99,-99,-99,-99
臺大溪頭,23.670306,120.798194,U2H480,2026-02-24T16:10:00+08:00,南投縣,鹿谷鄉,2026-02-24 16:26:27.900328,陰,-99,-99,0.0,350.0,0.4,15.9,97,-99,-99,1.5,3.2
臺中農改,24.003028,120.534389,72G600,2026-02-24T16:10:00+08:00,彰化縣,大村鄉,2026-02-24 16:26:27.900332,陰,-99,-99,0.0,360.0,3.2,23.0,75,-99,-99,4.2,6.1
雲林分場,23.634556,120.477333,72K220,2026-02-24T16:10:00+08:00,雲林縣,斗南鎮,2026-02-24 16:26:27.900335,陰,-99,-99,0.0,350.0,2.5,24.6,73,-99,-99,3.0,5.9
臺南農改,23.0605,120.342194,72N100,2026-02-24T16:10:00+08:00,臺南市,新化區,2026-02-24 16:26:27.900339,多雲,-99,-99,0.0,-99,-99,26.4,67,-99,-99,-99,-99
旗南農改,22.857861,120.516667,72V140,2026-02-24T16:10:00+08:00,高雄市,旗山區,2026-02-24 16:26:27.900343,陰,-99,-99,0.0,290.0,4.0,26.1,63,-99,-99,4.8,6.7
高雄農改,22.709333,120.525889,72Q010,2026-02-24T16:10:00+08:00,屏東縣,長治鄉,2026-02-24 16:26:27.900347,陰,-99,-99,0.0,290.0,1.9,28.0,61,-99,-99,2.0,4.6
新竹畜試,24.527806,120.770972,B2E890,2026-02-24T16:10:00+08:00,苗栗縣,西湖鄉,2026-02-24 16:26:27.900350,陰,-99,-99,0.0,160.0,0.3,20.9,85,-99,-99,1.1,1.9
桃園農改,24.950944,121.030583,72C440,2026-02-24T16:10:00+08:00,桃園市,新屋區,2026-02-24 16:26:27.900354,陰,-99,-99,0.0,280.0,0.5,22.1,82,-99,-99,0.4,1.3
五峰站,24.612194,121.157167,72D080,2026-02-24T16:10:00+08:00,新竹縣,五峰鄉,2026-02-24 16:26:27.900358,陰,-99,-99,0.0,0.0,0.0,15.8,99,-99,-99,0.3,1.6
茶改場,24.908472,121.185333,82C160,2026-02-24T16:10:00+08:00,桃園市,楊梅區,2026-02-24 16:26:27.900362,陰,-99,-99,0.0,0.0,0.0,21.9,74,-99,-99,1.1,2.2
農工中心,24.985917,121.239833,A2C560,2026-02-24T16:10:00+08:00,桃園市,中壢區,2026-02-24 16:26:27.900365,陰,-99,-99,0.0,0.0,0.0,22.7,73,-99,-99,1.3,2.7
文山茶改,24.955778,121.631222,82A750,2026-02-24T16:10:00+08:00,新北市,石碇區,2026-02-24 16:26:27.900369,陰,-99,-99,0.0,0.0,0.0,21.2,80,-99,-99,1.0,1.9
蘭陽分場,24.686306,121.716583,72U480,2026-02-24T16:10:00+08:00,宜蘭縣,三星鄉,2026-02-24 16:26:27.900373,陰,-99,-99,0.0,350.0,1.3,24.6,71,-99,-99,2.6,3.7
苗栗農改,24.495722,120.829111,K2E360,2026-02-24T16:10:00+08:00,苗栗縣,公館鄉,2026-02-24 16:26:27.900377,陰,-99,-99,0.0,20.0,1.8,21.6,78,-99,-99,2.5,4.1
大湖分場,24.422861,120.871833,K2E710,2026-02-24T16:10:00+08:00,苗栗縣,大湖鄉,2026-02-24 16:26:27.900381,陰,-99,-99,0.0,330.0,1.5,21.2,77,-99,-99,2.2,3.9
種苗繁殖,24.225972,120.800917,K2F750,2026-02-24T16:10:00+08:00,臺中市,新社區,2026-02-24 16:26:27.900384,陰,-99,-99,0.0,20.0,1.3,20.4,81,-99,-99,2.3,3.6
凍頂茶改,23.762528,120.7405,82H840,2026-02-24T16:10:00+08:00,南投縣,鹿谷鄉,2026-02-24 16:26:27.900388,陰,-99,-99,0.0,360.0,1.7,21.2,75,-99,-99,2.8,4.3
魚池茶改,23.875611,120.913583,82H320,2026-02-24T16:10:00+08:00,南投縣,魚池鄉,2026-02-24 16:26:27.900392,陰,-99,-99,0.0,220.0,1.1,19.5,80,-99,-99,1.6,4.3
臺大竹山,23.756972,120.681556,U2HA50,2026-02-24T16:10:00+08:00,南投縣,竹山鎮,2026-02-24 16:26:27.900397,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
嘉義農試,23.485028,120.473806,G2L020,2026-02-24T16:10:00+08:00,嘉義市,東區,2026-02-24 16:26:27.900400,陰,-99,-99,0.0,330.0,3.2,24.1,73,-99,-99,3.6,7.0
義竹分場,23.360694,120.279361,72M360,2026-02-24T16:10:00+08:00,嘉義縣,義竹鄉,2026-02-24 16:26:27.900404,陰,-99,-99,0.0,330.0,3.7,25.3,66,-99,-99,4.9,6.9
畜試所,23.058972,120.336406,B2N890,2026-02-24T16:10:00+08:00,臺南市,新化區,2026-02-24 16:26:27.900408,多雲,-99,-99,0.0,320.0,2.1,26.0,69,-99,-99,2.7,5.0
鳳山農試,22.646611,120.356083,G2P820,2026-02-24T16:10:00+08:00,高雄市,鳳山區,2026-02-24 16:26:27.900412,陰,-99,-99,0.0,330.0,2.5,26.3,69,-99,-99,2.3,5.3
恆春畜試,21.945583,120.802167,B2Q810,2026-02-24T16:10:00+08:00,屏東縣,恆春鎮,2026-02-24 16:26:27.900416,晴,-99,-99,4.5,70.0,2.7,26.7,66,-99,-99,3.8,8.1
花蓮農改,23.975222,121.563889,72T250,2026-02-24T16:10:00+08:00,花蓮縣,吉安鄉,2026-02-24 16:26:27.900420,陰,-99,-99,0.0,330.0,1.3,24.8,80,-99,-99,1.9,3.2
蓮華池,23.918333,120.885278,E2H360,2026-02-24T16:10:00+08:00,南投縣,魚池鄉,2026-02-24 16:26:27.900424,陰,-99,-99,0.0,10.0,0.8,21.3,75,-99,-99,1.4,4.0
埔里分場,23.903208,120.963364,72HA00,2026-02-24T16:10:00+08:00,南投縣,魚池鄉,2026-02-24 16:26:27.900428,陰,-99,-99,0.0,-99,-99,21.8,74,-99,-99,-99,-99
臺大和社,23.590856,120.888864,U2HA30,2026-02-24T16:10:00+08:00,南投縣,信義鄉,2026-02-24 16:26:27.900432,多雲,-99,-99,0.0,60.0,0.9,22.6,80,-99,-99,0.8,4.7
臺大內茅埔,23.689722,120.851117,U2HA40,2026-02-24T16:10:00+08:00,南投縣,信義鄉,2026-02-24 16:26:27.900435,陰,-99,-99,0.0,300.0,1.0,22.4,73,-99,-99,1.6,5.6
溪口農場,23.58565,120.408111,G2M350,2026-02-24T16:10:00+08:00,嘉義縣,溪口鄉,2026-02-24 16:26:27.900439,陰,-99,-99,0.0,360.0,3.3,24.0,76,-99,-99,4.6,7.2
四湖植物園,23.676986,120.163433,E2K600,2026-02-24T16:10:00+08:00,雲林縣,四湖鄉,2026-02-24 16:26:27.900443,陰,-99,-99,0.0,10.0,0.6,23.0,97,-99,-99,1.5,5.3
農業試驗所,24.031261,120.688133,G2F820,2026-02-24T16:10:00+08:00,臺中市,霧峰區,2026-02-24 16:26:27.900446,陰,-99,-99,0.0,320.0,3.1,23.6,73,-99,-99,-99,-99
