location,latitude,longitude,station_id,observation_time,county,town,timestamp,Weather,VisibilityDescription,SunshineDuration,Now_Precipitation,WindDirection,WindSpeed,AirTemperature,RelativeHumidity,AirPressure,UVIndex,Max10MinAverage_WindSpeed,GustInfo_PeakGustSpeed
安南,23.076694,120.144861,C2O950,2026-02-24T16:20:00+08:00,臺南市,安南區,2026-02-24 16:30:31.108180,陰,-99,-99,0.0,330.0,2.6,24.8,77,-99,-99,3.1,5.3
馬頭山,23.324361,120.582017,C2M410,2026-02-24T16:20:00+08:00,嘉義縣,大埔鄉,2026-02-24 16:30:31.108184,陰,-99,-99,0.0,340.0,3.2,25.1,67,-99,-99,4.0,7.4
曾文,23.219681,120.497328,C2O810,2026-02-24T16:20:00+08:00,臺南市,楠西區,2026-02-24 16:30:31.108187,多雲,-99,-99,0.0,280.0,1.1,26.2,65,-99,-99,1.7,5.8
玉井,23.126042,120.46055,C2O930,2026-02-24T16:20:00+08:00,臺南市,玉井區,2026-02-24 16:30:31.108191,多雲,-99,-99,0.0,270.0,1.3,28.2,60,-99,-99,1.5,5.4
月眉,22.971003,120.539853,C2V260,2026-02-24T16:20:00+08:00,高雄市,杉林區,2026-02-24 16:30:31.108194,多雲,-99,-99,0.0,250.0,2.2,26.8,65,-99,-99,3.4,6.5
甲仙,23.080106,120.591758,C2V250,2026-02-24T16:20:00+08:00,高雄市,甲仙區,2026-02-24 16:30:31.108198,多雲,-99,-99,0.0,310.0,1.7,26.4,62,-99,-99,1.3,3.7
西拉雅風管處,23.189481,120.335297,C2N160,2026-02-24T16:20:00+08:00,臺南市,官田區,2026-02-24 16:30:31.108201,多雲,-99,-99,0.0,300.0,2.2,25.4,69,-99,-99,2.6,6.5
富貴角,25.263783,121.565258,C2A920,2026-02-24T16:20:00+08:00,新北市,石門區,2026-02-24 16:30:31.108205,陰,-99,-99,0.0,250.0,1.0,21.0,84,-99,-99,1.3,3.1
福隆,25.017842,121.942083,C2A880,2026-02-24T16:20:00+08:00,新北市,貢寮區,2026-02-24 16:30:31.108208,陰,-99,-99,0.0,130.0,0.4,22.7,82,-99,-99,1.0,2.5
四堵,24.8926,121.745736,C2A540,2026-02-24T16:20:00+08:00,新北市,坪林區,2026-02-24 16:30:31.108212,陰,-99,-99,0.0,0.0,0.1,20.9,80,-99,-99,0.6,2.1
福山,24.776203,121.502811,C2A560,2026-02-24T16:20:00+08:00,新北市,烏來區,2026-02-24 16:30:31.108215,陰,-99,-99,0.0,0.0,0.1,20.4,87,-99,-99,1.3,3.4
關西工作站,24.757275,121.184792,C2D720,2026-02-24T16:20:00+08:00,新竹縣,關西鎮,2026-02-24 16:30:31.108219,陰,-99,-99,0.0,60.0,0.4,21.3,93,-99,-99,0.6,1.0
寶山農場,24.732444,120.976153,C2D730,2026-02-24T16:20:00+08:00,新竹縣,寶山鄉,2026-02-24 16:30:31.108222,陰,-99,-99,0.0,0.0,0.1,21.5,89,-99,-99,0.6,1.7
屯原,24.067969,121.209389,C2H9K0,2026-02-24T16:20:00+08:00,南投縣,仁愛鄉,2026-02-24 16:30:31.108226,陰,-99,-99,0.0,160.0,0.3,12.9,84,-99,-99,4.5,5.5
田頭村,23.8263,120.444175,C2G980,2026-02-24T16:20:00+08:00,彰化縣,竹塘鄉,2026-02-24 16:30:31.108229,陰,-99,-99,0.0,340.0,1.3,23.1,78,-99,-99,2.2,5.0
草嶺石壁,23.602469,120.707731,C2K610,2026-02-24T16:20:00+08:00,雲林縣,古坑鄉,2026-02-24 16:30:31.108233,陰,-99,-99,0.0,330.0,0.8,17.8,89,-99,-99,2.0,3.5
摩天嶺,24.322458,120.936819,C2F990,2026-02-24T16:20:00+08:00,臺中市,和平區,2026-02-24 16:30:31.108236,陰,-99,-99,0.0,130.0,1.5,17.1,96,-99,-99,2.0,3.5
朴子農改,23.469889,120.259383,C2M920,2026-02-24T16:20:00+08:00,嘉義縣,朴子市,2026-02-24 16:30:31.108240,陰,-99,-99,0.0,10.0,4.3,24.4,75,-99,-99,5.4,7.4
瑞里,23.545133,120.675197,C2M620,2026-02-24T16:20:00+08:00,嘉義縣,梅山鄉,2026-02-24 16:30:31.108243,陰,-99,-99,0.0,290.0,0.9,16.4,97,-99,-99,2.2,3.5
瑞芳,25.113169,121.801147,C2A660,2026-02-24T16:20:00+08:00,新北市,瑞芳區,2026-02-24 16:30:31.108247,陰,-99,-99,0.0,0.0,0.2,22.8,77,-99,-99,0.9,1.8
火燒寮,25.002719,121.742892,C2A650,2026-02-24T16:20:00+08:00,新北市,平溪區,2026-02-24 16:30:31.108250,陰,-99,-99,0.0,0.0,0.1,21.6,85,-99,-99,0.9,1.6
大坪頂農水,24.043122,120.932781,C2H9W0,2026-02-24T16:20:00+08:00,南投縣,埔里鎮,2026-02-24 16:30:31.108253,陰,-99,-99,0.0,290.0,2.1,20.4,78,-99,-99,3.2,5.7
馬光農場,23.721453,120.378864,C2K620,2026-02-24T16:20:00+08:00,雲林縣,虎尾鎮,2026-02-24 16:30:31.108256,陰,-99,-99,0.0,10.0,3.2,22.4,80,-99,-99,5.0,7.3
出雲,24.206469,120.902794,C2FB50,2026-02-24T16:20:00+08:00,臺中市,和平區,2026-02-24 16:30:31.108259,陰,-99,-99,0.0,360.0,0.6,16.3,94,-99,-99,1.3,2.7
頭櫃山,24.129842,120.858925,C2FB60,2026-02-24T16:20:00+08:00,臺中市,新社區,2026-02-24 16:30:31.108263,陰,-99,-99,0.0,300.0,3.5,15.2,99,-99,-99,6.0,7.7
三隻寮,24.093078,120.861578,C2H9D0,2026-02-24T16:20:00+08:00,南投縣,國姓鄉,2026-02-24 16:30:31.108266,陰,-99,-99,0.0,290.0,0.9,20.3,81,-99,-99,1.3,3.5
國姓南港,23.911108,120.846556,C2H9E0,2026-02-24T16:20:00+08:00,南投縣,國姓鄉,2026-02-24 16:30:31.108269,陰,-99,-99,0.0,250.0,2.9,15.6,100,-99,-99,3.4,6.3
柑林,24.018658,120.847072,C2H9F0,2026-02-24T16:20:00+08:00,南投縣,國姓鄉,2026-02-24 16:30:31.108273,陰,-99,-99,0.0,140.0,1.8,22.8,75,-99,-99,3.2,8.4
百勝,24.051142,120.909361,C2H9G0,2026-02-24T16:20:00+08:00,南投縣,國姓鄉,2026-02-24 16:30:31.108276,陰,-99,-99,0.0,250.0,0.9,22.2,72,-99,-99,1.3,3.7
石卓,23.478744,120.702264,C2M930,2026-02-24T16:20:00+08:00,嘉義縣,竹崎鄉,2026-02-24 16:30:31.108279,陰,-99,-99,0.0,170.0,1.3,16.4,91,-99,-99,1.6,3.5
日野賀,23.434056,120.727169,C2M940,2026-02-24T16:20:00+08:00,嘉義縣,阿里山鄉,2026-02-24 16:30:31.108283,陰,-99,-99,0.0,10.0,1.6,19.2,83,-99,-99,2.7,6.5
太和,23.538372,120.702961,C2M950,2026-02-24T16:20:00+08:00,嘉義縣,梅山鄉,2026-02-24 16:30:31.108286,陰,-99,-99,0.0,330.0,1.8,15.6,98,-99,-99,3.1,4.5
荷苞,23.657717,120.595144,C2K630,2026-02-24T16:20:00+08:00,雲林縣,古坑鄉,2026-02-24 16:30:31.108289,陰,-99,-99,0.0,10.0,1.3,23.6,71,-99,-99,2.6,4.9
苗改南投蜂場,23.852589,120.693481,C2H9H0,2026-02-24T16:20:00+08:00,南投縣,名間鄉,2026-02-24 16:30:31.108292,陰,-99,-99,0.0,350.0,2.4,23.2,73,-99,-99,3.1,5.4
畜試所彰化,23.86045,120.557964,C2G9A0,2026-02-24T16:20:00+08:00,彰化縣,北斗鎮,2026-02-24 16:30:31.108296,陰,-99,-99,0.0,20.0,2.4,23.5,72,-99,-99,2.7,5.2
八甲,24.535811,120.795983,C2E970,2026-02-24T16:20:00+08:00,苗栗縣,苗栗市,2026-02-24 16:30:31.108299,陰,-99,-99,0.0,330.0,0.4,20.6,89,-99,-99,1.6,3.0
中台,23.9996,120.938739,C2H9J0,2026-02-24T16:20:00+08:00,南投縣,埔里鎮,2026-02-24 16:30:31.108302,陰,-99,-99,0.0,280.0,1.8,21.3,73,-99,-99,2.4,5.0
馬烈霸,24.1512,121.201772,C2H9L0,2026-02-24T16:20:00+08:00,南投縣,仁愛鄉,2026-02-24 16:30:31.108306,陰,-99,-99,0.0,130.0,0.6,13.8,73,-99,-99,1.5,2.9
發祥,24.154094,121.164517,C2H9M0,2026-02-24T16:20:00+08:00,南投縣,仁愛鄉,2026-02-24 16:30:31.108309,陰,-99,-99,0.0,80.0,0.9,19.7,60,-99,-99,1.8,3.2
仁愛東眼,24.026875,121.1205,C2H9N0,2026-02-24T16:20:00+08:00,南投縣,仁愛鄉,2026-02-24 16:30:31.108313,陰,-99,-99,0.0,240.0,5.0,15.8,90,-99,-99,4.4,6.0
伊拿谷,23.963211,121.088264,C2H9P0,2026-02-24T16:20:00+08:00,南投縣,仁愛鄉,2026-02-24 16:30:31.108316,陰,-99,-99,0.0,220.0,1.7,21.6,64,-99,-99,2.4,4.4
北東眼山,24.120939,121.189303,C2H9Q0,2026-02-24T16:20:00+08:00,南投縣,仁愛鄉,2026-02-24 16:30:31.108319,陰,-99,-99,0.0,0.0,0.2,13.2,79,-99,-99,0.6,1.5
卓社,23.887894,121.000086,C2H9R0,2026-02-24T16:20:00+08:00,南投縣,仁愛鄉,2026-02-24 16:30:31.108323,陰,-99,-99,0.0,310.0,1.0,16.6,91,-99,-99,1.7,4.0
龍南,23.953536,120.833183,C2H9S0,2026-02-24T16:20:00+08:00,南投縣,國姓鄉,2026-02-24 16:30:31.108326,陰,-99,-99,0.0,290.0,4.0,16.7,87,-99,-99,3.7,6.3
屏科大,22.648275,120.619247,C2R970,2026-02-24T16:20:00+08:00,屏東縣,內埔鄉,2026-02-24 16:30:31.108330,陰,-99,-99,0.0,300.0,2.7,27.9,60,-99,-99,3.2,6.4
名間竹圍,23.859914,120.637572,C2H9T0,2026-02-24T16:20:00+08:00,南投縣,名間鄉,2026-02-24 16:30:31.108333,陰,-99,-99,0.0,10.0,0.8,21.7,77,-99,-99,2.2,4.0
鳳鵬,23.763919,120.788061,C2H9U0,2026-02-24T16:20:00+08:00,南投縣,鹿谷鄉,2026-02-24 16:30:31.108336,陰,-99,-99,0.0,300.0,0.9,22.1,72,-99,-99,0.9,2.2
國一N174K,24.2049,120.6552,CAF010,2026-02-24T16:20:00+08:00,臺中市,西屯區,2026-02-24 16:30:31.108340,陰,16-20,-99,0.0,340.0,3.2,21.6,85,-99,-99,3.5,6.2
國一N198K,24.063889,120.523056,CAG010,2026-02-24T16:20:00+08:00,彰化縣,彰化市,2026-02-24 16:30:31.108343,陰,-99,-99,0.0,20.0,2.9,22.0,83,-99,-99,4.4,7.3
國一N234K,23.74633,120.467926,CAJ020,2026-02-24T16:20:00+08:00,雲林縣,西螺鎮,2026-02-24 16:30:31.108347,陰,16-20,-99,0.0,10.0,4.8,22.3,77,-99,-99,5.5,7.5
國一N250K,23.610292,120.436867,CAL010,2026-02-24T16:20:00+08:00,嘉義縣,大林鎮,2026-02-24 16:30:31.108350,陰,-99,-99,0.0,360.0,3.7,23.8,85,-99,-99,5.5,8.0
國一S105K,24.726316,120.940643,CAD010,2026-02-24T16:20:00+08:00,新竹縣,寶山鄉,2026-02-24 16:30:31.108353,陰,7-10,-99,0.0,70.0,0.9,22.3,91,-99,-99,1.0,2.7
國一S114K,24.668836,120.885811,CAE020,2026-02-24T16:20:00+08:00,苗栗縣,頭份市,2026-02-24 16:30:31.108357,陰,-99,-99,0.0,130.0,0.5,21.7,82,-99,-99,1.8,4.3
國一S123K,24.59594,120.86071,CAE030,2026-02-24T16:20:00+08:00,苗栗縣,頭屋鄉,2026-02-24 16:30:31.108360,陰,-99,-99,0.0,40.0,0.6,21.3,84,-99,-99,1.3,2.6
國一S132K,24.524506,120.820831,CAE040,2026-02-24T16:20:00+08:00,苗栗縣,公館鄉,2026-02-24 16:30:31.108363,陰,7-10,-99,0.0,10.0,0.9,21.5,83,-99,-99,2.7,4.7
國一S152K,24.375492,120.749184,CAE050,2026-02-24T16:20:00+08:00,苗栗縣,三義鄉,2026-02-24 16:30:31.108367,陰,21-30,-99,0.0,30.0,3.5,20.8,79,-99,-99,3.6,5.8
國一S162K,24.295534,120.695976,CAF020,2026-02-24T16:20:00+08:00,臺中市,后里區,2026-02-24 16:30:31.108370,陰,-99,-99,0.0,350.0,2.2,21.2,79,-99,-99,3.2,5.2
國一S169K,24.237116,120.688271,CAF030,2026-02-24T16:20:00+08:00,臺中市,神岡區,2026-02-24 16:30:31.108373,陰,-99,-99,0.0,340.0,2.1,21.3,86,-99,-99,3.7,5.9
國一S188K,24.118546,120.585747,CAF040,2026-02-24T16:20:00+08:00,臺中市,大肚區,2026-02-24 16:30:31.108377,陰,-99,-99,0.0,330.0,1.5,22.7,75,-99,-99,4.3,7.2
國一S207K,23.988304,120.508092,CAG030,2026-02-24T16:20:00+08:00,彰化縣,大村鄉,2026-02-24 16:30:31.108380,陰,7-10,-99,0.0,10.0,3.7,22.6,80,-99,-99,5.3,7.0
國三N119K,24.675432,120.847389,CAE060,2026-02-24T16:20:00+08:00,苗栗縣,竹南鎮,2026-02-24 16:30:31.108383,陰,16-20,-99,0.0,340.0,1.2,21.8,90,-99,-99,2.2,3.0
國三N151K,24.440218,120.681656,CAE070,2026-02-24T16:20:00+08:00,苗栗縣,苑裡鎮,2026-02-24 16:30:31.108387,陰,-99,-99,0.0,40.0,2.0,21.8,77,-99,-99,2.6,3.7
國三N191K,24.139256,120.5215,CAG040,2026-02-24T16:20:00+08:00,彰化縣,和美鎮,2026-02-24 16:30:31.108390,陰,-99,-99,0.0,20.0,3.0,21.6,85,-99,-99,4.5,6.2
國三N196K,24.107155,120.554482,CAG050,2026-02-24T16:20:00+08:00,彰化縣,彰化市,2026-02-24 16:30:31.108393,陰,7-10,-99,0.0,360.0,3.2,21.8,79,-99,-99,4.3,6.0
國三N208K,24.066147,120.660919,CAF050,2026-02-24T16:20:00+08:00,臺中市,霧峰區,2026-02-24 16:30:31.108396,陰,-99,-99,0.0,360.0,3.6,22.6,82,-99,-99,4.5,6.2
國一S144K,24.437042,120.778219,CAE560,2026-02-24T16:20:00+08:00,苗栗縣,銅鑼鄉,2026-02-24 16:30:31.108400,陰,7-10,-99,0.0,360.0,1.6,20.5,83,-99,-99,2.7,4.8
國一N158K,24.332372,120.717144,CAF950,2026-02-24T16:20:00+08:00,臺中市,后里區,2026-02-24 16:30:31.108403,陰,7-10,-99,0.0,360.0,1.5,21.5,83,-99,-99,4.5,6.3
國三S175K,24.251494,120.589683,CAF960,2026-02-24T16:20:00+08:00,臺中市,沙鹿區,2026-02-24 16:30:31.108406,陰,7-10,-99,0.0,10.0,2.7,21.2,80,-99,-99,3.6,6.0
國三N183K,24.193628,120.570311,CAF980,2026-02-24T16:20:00+08:00,臺中市,龍井區,2026-02-24 16:30:31.108409,陰,7-10,-99,0.0,20.0,1.8,21.3,83,-99,-99,2.9,4.8
國三N223K,23.955116,120.662376,CAH010,2026-02-24T16:20:00+08:00,南投縣,草屯鎮,2026-02-24 16:30:31.108413,陰,21-30,-99,0.0,350.0,3.7,22.6,74,-99,-99,5.3,7.2
國三N252K,23.77412,120.64061,CAJ010,2026-02-24T16:20:00+08:00,雲林縣,林內鄉,2026-02-24 16:30:31.108416,陰,7-10,-99,0.0,290.0,1.5,23.3,85,-99,-99,4.0,6.9
國三S140K,24.522345,120.725006,CAE080,2026-02-24T16:20:00+08:00,苗栗縣,通霄鎮,2026-02-24 16:30:31.108419,陰,7-10,-99,0.0,40.0,1.1,21.5,82,-99,-99,2.0,3.2
國三S156K,24.39798,120.669487,CAE090,2026-02-24T16:20:00+08:00,苗栗縣,苑裡鎮,2026-02-24 16:30:31.108423,陰,-99,-99,0.0,50.0,2.6,22.0,78,-99,-99,3.1,3.9
國三S168K,24.308519,120.614471,CAF060,2026-02-24T16:20:00+08:00,臺中市,清水區,2026-02-24 16:30:31.108426,陰,11-15,-99,0.0,360.0,1.8,21.5,82,-99,-99,2.6,3.7
國三S202K,24.092468,120.603256,CAG060,2026-02-24T16:20:00+08:00,彰化縣,彰化市,2026-02-24 16:30:31.108429,陰,-99,-99,0.0,340.0,2.0,23.0,77,-99,-99,2.7,6.8
國三S217K,24.00683,120.653214,CAH020,2026-02-24T16:20:00+08:00,南投縣,草屯鎮,2026-02-24 16:30:31.108432,陰,-99,-99,0.0,360.0,2.7,22.8,83,-99,-99,4.7,6.5
國四E5K,24.296465,120.643135,CAF090,2026-02-24T16:20:00+08:00,臺中市,神岡區,2026-02-24 16:30:31.108435,陰,-99,-99,0.0,330.0,1.0,21.8,86,-99,-99,1.7,4.2
國三甲005K,25.00194,121.5975,CAA090,2026-02-24T16:20:00+08:00,臺北市,文山區,2026-02-24 16:30:31.108438,陰,>30,-99,0.0,180.0,0.5,23.8,75,-99,-99,2.4,3.7
國二E009K,25.018244,121.273697,CAC020,2026-02-24T16:20:00+08:00,桃園市,桃園區,2026-02-24 16:30:31.108442,陰,16-20,-99,0.0,340.0,0.6,23.0,80,-99,-99,1.2,2.2
國三N002K,25.14583,121.7217,CAB050,2026-02-24T16:20:00+08:00,基隆市,中山區,2026-02-24 16:30:31.108445,陰,-99,-99,0.0,40.0,0.3,21.5,87,-99,-99,0.9,2.2
國三S004K,25.11444,121.6886,CAB030,2026-02-24T16:20:00+08:00,基隆市,七堵區,2026-02-24 16:30:31.108448,陰,-99,-99,0.0,350.0,0.5,22.3,82,-99,-99,1.3,3.0
國三S007K,25.09694,121.6678,CAB040,2026-02-24T16:20:00+08:00,基隆市,七堵區,2026-02-24 16:30:31.108451,陰,7-10,-99,0.0,70.0,1.2,23.0,85,-99,-99,1.3,2.7
國三S010K,25.08,121.6475,CAA030,2026-02-24T16:20:00+08:00,新北市,汐止區,2026-02-24 16:30:31.108455,陰,-99,-99,0.0,90.0,0.5,24.0,65,-99,-99,1.2,2.7
國三S016K,25.03306,121.6158,CAA040,2026-02-24T16:20:00+08:00,臺北市,南港區,2026-02-24 16:30:31.108458,陰,-99,-99,0.0,150.0,0.6,23.3,80,-99,-99,1.8,4.2
國三S037K,24.982361,121.471042,CAA050,2026-02-24T16:20:00+08:00,新北市,土城區,2026-02-24 16:30:31.108461,陰,-99,-99,0.0,160.0,1.0,23.7,76,-99,-99,1.6,3.1
國三S042K,24.96,121.4306,CAA060,2026-02-24T16:20:00+08:00,新北市,土城區,2026-02-24 16:30:31.108465,陰,7-10,-99,0.0,160.0,0.6,23.5,79,-99,-99,1.3,4.0
國三N046K,24.95083,121.3958,CAA070,2026-02-24T16:20:00+08:00,新北市,樹林區,2026-02-24 16:30:31.108468,陰,-99,-99,0.0,350.0,0.6,24.0,78,-99,-99,2.7,3.7
國一N039K,25.064433,121.381972,CAA990,2026-02-24T16:20:00+08:00,新北市,泰山區,2026-02-24 16:30:31.108471,陰,21-30,-99,0.0,320.0,0.8,22.5,78,-99,-99,1.2,3.2
國一高架N063K,24.950281,121.196314,CAC760,2026-02-24T16:20:00+08:00,桃園市,平鎮區,2026-02-24 16:30:31.108474,陰,21-30,-99,0.0,280.0,1.3,21.7,82,-99,-99,1.8,3.1
國三N077K,24.797294,121.190033,CAD710,2026-02-24T16:20:00+08:00,新竹縣,關西鎮,2026-02-24 16:30:31.108477,陰,7-10,-99,0.0,250.0,0.6,21.8,86,-99,-99,1.3,3.0
國三N072K,24.836391,121.199371,CAC770,2026-02-24T16:20:00+08:00,桃園市,龍潭區,2026-02-24 16:30:31.108481,陰,7-10,-99,0.0,270.0,0.6,21.3,84,-99,-99,1.6,3.1
國五S005K,24.996414,121.651931,CAAD60,2026-02-24T16:20:00+08:00,新北市,石碇區,2026-02-24 16:30:31.108484,陰,7-10,-99,0.0,30.0,0.5,22.8,74,-99,-99,2.0,3.5
國五S006K,24.989964,121.656972,CAAD70,2026-02-24T16:20:00+08:00,新北市,石碇區,2026-02-24 16:30:31.108487,陰,7-10,-99,0.0,120.0,0.5,22.6,83,-99,-99,2.2,3.5
國五N008K,24.982411,121.668089,CAAD80,2026-02-24T16:20:00+08:00,新北市,石碇區,2026-02-24 16:30:31.108490,陰,7-10,-99,0.0,30.0,0.6,22.3,82,-99,-99,1.8,3.5
國五N013K,24.947603,121.705508,CAAD90,2026-02-24T16:20:00+08:00,新北市,坪林區,2026-02-24 16:30:31.108493,陰,7-10,-99,0.0,140.0,0.5,22.0,84,-99,-99,1.3,3.2
國五S031K,24.819144,121.782378,CAUB30,2026-02-24T16:20:00+08:00,宜蘭縣,礁溪鄉,2026-02-24 16:30:31.108496,陰,>30,-99,0.0,50.0,3.9,24.0,82,-99,-99,4.7,6.8
國五S041K,24.734764,121.781922,CAUB40,2026-02-24T16:20:00+08:00,宜蘭縣,壯圍鄉,2026-02-24 16:30:31.108499,陰,-99,-99,0.0,50.0,3.1,23.6,85,-99,-99,3.5,5.4
國五S047K,24.675456,121.794583,CAUB50,2026-02-24T16:20:00+08:00,宜蘭縣,羅東鎮,2026-02-24 16:30:31.108502,陰,-99,-99,0.5,330.0,3.6,23.6,82,-99,-99,3.7,5.0
國三S054K,24.93917,121.3239,CAA080,2026-02-24T16:20:00+08:00,新北市,鶯歌區,2026-02-24 16:30:31.108505,陰,16-20,-99,0.0,140.0,0.5,23.3,81,-99,-99,1.3,2.9
國三N063K,24.889514,121.2636,CAC030,2026-02-24T16:20:00+08:00,桃園市,大溪區,2026-02-24 16:30:31.108508,陰,-99,-99,0.0,290.0,1.3,22.0,80,-99,-99,1.7,3.6
國三N085K,24.78333,121.1211,CAD080,2026-02-24T16:20:00+08:00,新竹縣,關西鎮,2026-02-24 16:30:31.108512,陰,21-30,-99,0.0,160.0,0.6,21.6,88,-99,-99,1.0,3.2
國三S103K,24.75861,120.9608,CAD090,2026-02-24T16:20:00+08:00,新竹市,東區,2026-02-24 16:30:31.108515,陰,7-10,-99,0.0,50.0,1.2,21.8,88,-99,-99,1.8,3.7
國一S001K,25.11583,121.7286,CAB010,2026-02-24T16:20:00+08:00,基隆市,安樂區,2026-02-24 16:30:31.108518,陰,11-15,-99,0.0,350.0,1.0,22.2,86,-99,-99,2.2,3.9
國一S006K,25.08694,121.6869,CAB020,2026-02-24T16:20:00+08:00,基隆市,七堵區,2026-02-24 16:30:31.108521,陰,-99,-99,0.0,20.0,1.0,23.5,81,-99,-99,2.4,3.4
國一N013K,25.066739,121.628153,CAA010,2026-02-24T16:20:00+08:00,新北市,汐止區,2026-02-24 16:30:31.108524,陰,-99,-99,0.0,260.0,1.8,24.3,73,-99,-99,1.8,3.7
國一S026K,25.07639,121.4964,CAA020,2026-02-24T16:20:00+08:00,新北市,三重區,2026-02-24 16:30:31.108527,陰,7-10,-99,0.0,40.0,1.1,23.8,72,-99,-99,1.2,3.2
國一S072K,24.89583,121.1342,CAC010,2026-02-24T16:20:00+08:00,桃園市,楊梅區,2026-02-24 16:30:31.108530,陰,7-10,-99,0.0,290.0,0.8,21.2,85,-99,-99,1.3,1.8
國一N077K,24.885,121.0889,CAD020,2026-02-24T16:20:00+08:00,新竹縣,湖口鄉,2026-02-24 16:30:31.108533,陰,-99,-99,0.0,270.0,1.3,21.5,84,-99,-99,2.2,4.4
國一S082K,24.87667,121.0467,CAD030,2026-02-24T16:20:00+08:00,新竹縣,湖口鄉,2026-02-24 16:30:31.108536,陰,-99,-99,0.0,20.0,0.9,21.5,81,-99,-99,1.2,2.1
國一S088K,24.84444,121.0214,CAD040,2026-02-24T16:20:00+08:00,新竹縣,竹北市,2026-02-24 16:30:31.108539,陰,16-20,-99,0.0,20.0,1.1,23.0,84,-99,-99,1.2,3.1
國一N094K,24.79778,121.0089,CAD050,2026-02-24T16:20:00+08:00,新竹市,東區,2026-02-24 16:30:31.108543,陰,-99,-99,0.0,340.0,1.1,23.0,75,-99,-99,1.3,2.6
國一S098K,24.76056,120.9911,CAD060,2026-02-24T16:20:00+08:00,新竹縣,寶山鄉,2026-02-24 16:30:31.108546,陰,-99,-99,0.0,20.0,0.5,22.3,85,-99,-99,1.3,1.8
國一S262K,23.512333,120.403038,CAL020,2026-02-24T16:20:00+08:00,嘉義縣,民雄鄉,2026-02-24 16:30:31.108549,陰,7-10,-99,0.0,350.0,4.4,23.1,89,-99,-99,6.5,8.6
國一N268K,23.460833,120.375833,CAL030,2026-02-24T16:20:00+08:00,嘉義縣,水上鄉,2026-02-24 16:30:31.108552,陰,-99,-99,0.0,340.0,2.1,23.3,88,-99,-99,5.7,8.4
國一N273K,23.416666,120.355,CAL040,2026-02-24T16:20:00+08:00,嘉義縣,水上鄉,2026-02-24 16:30:31.108555,陰,-99,-99,0.0,360.0,5.5,23.6,89,-99,-99,5.5,8.1
國一N288K,23.30609,120.290033,CAN010,2026-02-24T16:20:00+08:00,臺南市,新營區,2026-02-24 16:30:31.108558,陰,>30,-99,0.0,360.0,3.0,25.1,74,-99,-99,3.7,7.9
國一S306K,23.152831,120.230558,CAN020,2026-02-24T16:20:00+08:00,臺南市,麻豆區,2026-02-24 16:30:31.108561,多雲,7-10,-99,0.0,320.0,4.0,23.8,77,-99,-99,4.4,6.7
國一N323K,23.011789,120.249453,CAN040,2026-02-24T16:20:00+08:00,臺南市,永康區,2026-02-24 16:30:31.108564,陰,-99,-99,0.0,310.0,3.0,25.2,82,-99,-99,2.7,5.0
國一S342K,22.845555,120.295,CAP010,2026-02-24T16:20:00+08:00,高雄市,路竹區,2026-02-24 16:30:31.108567,陰,-99,-99,0.0,290.0,3.2,25.7,82,-99,-99,3.2,5.4
國一S346K,22.812222,120.314166,CAP020,2026-02-24T16:20:00+08:00,高雄市,岡山區,2026-02-24 16:30:31.108570,陰,-99,-99,0.0,290.0,1.0,26.2,80,-99,-99,1.3,3.5
國一N351K,22.765833,120.328888,CAP030,2026-02-24T16:20:00+08:00,高雄市,橋頭區,2026-02-24 16:30:31.108573,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
國一N361K,22.680555,120.328611,CAP040,2026-02-24T16:20:00+08:00,高雄市,仁武區,2026-02-24 16:30:31.108576,陰,7-10,-99,0.0,280.0,3.2,25.3,84,-99,-99,4.2,6.2
國三N279K,23.596111,120.523333,CAL050,2026-02-24T16:20:00+08:00,嘉義縣,大林鎮,2026-02-24 16:30:31.108579,陰,16-20,-99,0.0,20.0,3.7,23.3,82,-99,-99,4.0,6.8
國三N295K,23.468598,120.499369,CAL070,2026-02-24T16:20:00+08:00,嘉義市,東區,2026-02-24 16:30:31.108582,陰,7-10,-99,0.0,360.0,4.4,23.6,83,-99,-99,3.7,7.3
國三S290K,23.504106,120.490742,CAM900,2026-02-24T16:20:00+08:00,嘉義縣,竹崎鄉,2026-02-24 16:30:31.108585,陰,7-10,-99,0.0,340.0,5.3,23.8,84,-99,-99,5.3,8.3
國一S336K,22.894167,120.271178,CAV270,2026-02-24T16:20:00+08:00,高雄市,路竹區,2026-02-24 16:30:31.108588,陰,>30,-99,0.0,260.0,2.5,26.2,75,-99,-99,3.0,4.5
國一N315K,23.0835,120.251897,CAN150,2026-02-24T16:20:00+08:00,臺南市,新市區,2026-02-24 16:30:31.108591,陰,11-15,-99,0.0,330.0,4.3,24.8,81,-99,-99,4.4,6.3
國三S378K,22.825958,120.415519,CAV280,2026-02-24T16:20:00+08:00,高雄市,田寮區,2026-02-24 16:30:31.108594,陰,7-10,-99,0.0,320.0,2.7,26.2,79,-99,-99,3.2,5.5
國三N303K,23.411969,120.452447,CAL080,2026-02-24T16:20:00+08:00,嘉義縣,中埔鄉,2026-02-24 16:30:31.108597,陰,7-10,-99,0.0,340.0,2.2,23.7,86,-99,-99,3.5,7.9
